index,label,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_gray,std_gray,sat_mean,tissue_proxy_ratio_sat_gt_0p12,black_ratio_gray_lt_0p05,blue_dominance_ratio_b_gt_r,pink_proxy_ratio,min_pixel,max_pixel
1699,1.0,0.847786545753479,0.7484928369522095,0.8900995254516602,0.20751239359378815,0.27256083488464355,0.1526874154806137,0.7943248152732849,0.23664917051792145,0.1961553692817688,0.4658203125,0.0009765625,0.7032335069444444,0.8663194444444444,0.0,1.0
1740,1.0,0.7241408824920654,0.5970860719680786,0.8071269989013672,0.2361833155155182,0.263409286737442,0.16978313028812408,0.659020185470581,0.24306900799274445,0.30356156826019287,0.7814670138888888,0.00021701388888888888,0.7737630208333334,0.7497829861111112,0.003921568859368563,1.0
1856,1.0,0.7046334743499756,0.5140752792358398,0.7863881587982178,0.2241951823234558,0.23896174132823944,0.15950389206409454,0.602095901966095,0.22222167253494263,0.38346049189567566,0.8965928819444444,0.00010850694444444444,0.7890625,0.6945529513888888,0.003921568859368563,1.0
1881,1.0,0.7065734267234802,0.48501715064048767,0.7837920188903809,0.22264523804187775,0.21013674139976501,0.15460847318172455,0.5853227972984314,0.20399779081344604,0.41271665692329407,0.9356553819444444,0.0007595486111111111,0.7316623263888888,0.6982421875,0.003921568859368563,1.0
1913,1.0,0.6112068295478821,0.5176407098770142,0.7312172055244446,0.2645769715309143,0.2907067835330963,0.19117961823940277,0.5699646472930908,0.2705615758895874,0.3505527675151825,0.7805989583333334,0.0,0.830078125,0.5223524305555556,0.0313725508749485,1.0
1961,0.0,0.6596038937568665,0.572770357131958,0.7643084526062012,0.27821362018585205,0.29926201701164246,0.19862422347068787,0.6205689311027527,0.28089240193367004,0.3094051480293274,0.6999782986111112,0.00010850694444444444,0.7457682291666666,0.5904947916666666,0.0117647061124444,1.0
1977,0.0,0.8158271312713623,0.7406812310218811,0.8763940334320068,0.1944471299648285,0.23181375861167908,0.13963520526885986,0.7786210179328918,0.20853474736213684,0.18330684304237366,0.5083550347222222,0.0014105902777777778,0.7483723958333334,0.8851996527777778,0.0,1.0
2001,0.0,0.8623238205909729,0.8048985004425049,0.9080052971839905,0.16372188925743103,0.1991075724363327,0.12223578244447708,0.8338229060173035,0.17774109542369843,0.13471798598766327,0.2854817708333333,0.003472222222222222,0.8083767361111112,0.9292534722222222,0.0,1.0
2005,0.0,0.6790573000907898,0.6026250720024109,0.7805594205856323,0.2668754756450653,0.2962513267993927,0.19041019678115845,0.6457628011703491,0.274425208568573,0.28209125995635986,0.6650390625,0.0,0.7747395833333334,0.6343315972222222,0.03529411926865578,1.0
2057,0.0,0.648340106010437,0.5296475291252136,0.7547109127044678,0.25516945123672485,0.2841387391090393,0.1841198205947876,0.5907938480377197,0.2629331350326538,0.3524966537952423,0.8004557291666666,0.0,0.7975260416666666,0.5930989583333334,0.019607843831181526,1.0
2235,1.0,0.7740476727485657,0.5348733067512512,0.8259978890419006,0.20712001621723175,0.2220320701599121,0.14670346677303314,0.6395747065544128,0.20369292795658112,0.38257619738578796,0.9019097222222222,0.0005425347222222222,0.681640625,0.7876519097222222,0.0,1.0
2265,1.0,0.6817682981491089,0.6004540324211121,0.7835447788238525,0.2535693943500519,0.2833574712276459,0.18128615617752075,0.6456393599510193,0.26180633902549744,0.28317227959632874,0.7033420138888888,0.0,0.8028428819444444,0.6598307291666666,0.019607843831181526,1.0
2300,1.0,0.6559381484985352,0.5344448089599609,0.7620561122894287,0.23883235454559326,0.26273006200790405,0.17156103253364563,0.5967190265655518,0.24400964379310608,0.34466564655303955,0.8374565972222222,0.0003255208333333333,0.8404947916666666,0.6252170138888888,0.007843137718737125,1.0
2308,1.0,0.7387583255767822,0.5819784998893738,0.8136906027793884,0.22471152245998383,0.2530626058578491,0.16092349588871002,0.6552708148956299,0.23177966475486755,0.32426542043685913,0.8224826388888888,0.00043402777777777775,0.7364366319444444,0.755859375,0.0,1.0
2319,1.0,0.6969073414802551,0.5437904000282288,0.7853567004203796,0.2370825707912445,0.25730860233306885,0.16961519420146942,0.6171109676361084,0.23948244750499725,0.3511204719543457,0.8486328125,0.00010850694444444444,0.7621527777777778,0.7006293402777778,0.0,1.0
2353,1.0,0.7004833817481995,0.5403751730918884,0.7872093915939331,0.23033946752548218,0.2565644085407257,0.1660560965538025,0.6163866519927979,0.2358812689781189,0.3557039797306061,0.8404947916666666,0.00021701388888888888,0.8081597222222222,0.7124565972222222,0.0,1.0
2407,1.0,0.6444972157478333,0.402039110660553,0.7345409393310547,0.23808865249156952,0.21637143194675446,0.16624219715595245,0.5124393105506897,0.21217909455299377,0.4897507429122925,0.9377170138888888,0.00043402777777777775,0.7427300347222222,0.5047743055555556,0.0,0.9960784316062927
2420,1.0,0.7826878428459167,0.5498621463775635,0.832769513130188,0.20450995862483978,0.22335976362228394,0.14531974494457245,0.6517283916473389,0.2037077099084854,0.3694494068622589,0.8930121527777778,0.0003255208333333333,0.6859809027777778,0.8009982638888888,0.0,1.0
2569,0.0,0.8414500951766968,0.7657544016838074,0.8897624611854553,0.20195549726486206,0.26102933287620544,0.14913688600063324,0.8025243282318115,0.22839073836803436,0.1742815226316452,0.3784722222222222,0.00043402777777777775,0.8249782986111112,0.8676215277777778,0.0,1.0
2608,0.0,0.7751898169517517,0.6961286067962646,0.8455265760421753,0.2395622581243515,0.2856109142303467,0.17219363152980804,0.7367992997169495,0.25782957673072815,0.22184011340141296,0.5275607638888888,0.0006510416666666666,0.7204861111111112,0.7809244791666666,0.0,1.0
2649,0.0,0.6481940746307373,0.49801287055015564,0.7533973455429077,0.2351440042257309,0.2387111932039261,0.16792277991771698,0.5720309019088745,0.22802448272705078,0.37978485226631165,0.9022352430555556,0.0,0.8493923611111112,0.6254340277777778,0.019607843831181526,1.0
2668,0.0,0.6206623315811157,0.5082631707191467,0.7351376414299011,0.2619735598564148,0.29322880506515503,0.18969710171222687,0.5677341222763062,0.27112236618995667,0.3680942952632904,0.7878689236111112,0.00021701388888888888,0.8325737847222222,0.5290798611111112,0.007843137718737125,1.0
2697,0.0,0.8396344780921936,0.7993570566177368,0.889939546585083,0.23792481422424316,0.2804679870605469,0.17185825109481812,0.821726381778717,0.25454163551330566,0.1433936208486557,0.2965494791666667,0.0,0.8200954861111112,0.8388671875,0.01568627543747425,1.0
2709,0.0,0.6489915251731873,0.549595296382904,0.7585495114326477,0.25462058186531067,0.27731040120124817,0.1830017864704132,0.6031355857849121,0.25905025005340576,0.3268655240535736,0.7846137152777778,0.0,0.8307291666666666,0.6062282986111112,0.0235294122248888,1.0
2790,1.0,0.6718988418579102,0.4489545226097107,0.7573848962783813,0.23375310003757477,0.2370072901248932,0.16550274193286896,0.550775945186615,0.22284087538719177,0.44564950466156006,0.9070095486111112,0.0005425347222222222,0.7934027777777778,0.5952690972222222,0.0,1.0
2809,1.0,0.6828303933143616,0.47112953662872314,0.7666335105895996,0.23861736059188843,0.23348039388656616,0.16875067353248596,0.5681155323982239,0.22448381781578064,0.4254027009010315,0.921875,0.00010850694444444444,0.7482638888888888,0.6414930555555556,0.0,1.0
2836,1.0,0.7416815757751465,0.6308934688568115,0.820501446723938,0.2361675500869751,0.2714822590351105,0.17024557292461395,0.6856343746185303,0.24805712699890137,0.2754370868206024,0.7103949652777778,0.00010850694444444444,0.7408854166666666,0.767578125,0.0,1.0
2844,1.0,0.7584736943244934,0.4895046055316925,0.8105099201202393,0.21708866953849792,0.21324095129966736,0.14957863092422485,0.60652095079422,0.2007094919681549,0.4266508221626282,0.9239366319444444,0.0008680555555555555,0.5505642361111112,0.7047526041666666,0.0,1.0
2845,1.0,0.6922491788864136,0.5764123201370239,0.786115825176239,0.2544761598110199,0.26133066415786743,0.18050116300582886,0.6349537372589111,0.24924196302890778,0.3124254047870636,0.8196614583333334,0.00021701388888888888,0.7482638888888888,0.6841362847222222,0.007843137718737125,1.0
2926,1.0,0.6264940500259399,0.37711483240127563,0.7222371101379395,0.22189736366271973,0.20918193459510803,0.15494558215141296,0.49102312326431274,0.2013753056526184,0.5108153223991394,0.9358723958333334,0.0,0.8148871527777778,0.4334852430555556,0.007843137718737125,0.9960784316062927
2952,1.0,0.704308807849884,0.6293457746505737,0.7995005249977112,0.2524150609970093,0.28817468881607056,0.18052294850349426,0.6711574196815491,0.26435035467147827,0.2619214951992035,0.6504991319444444,0.0,0.8436414930555556,0.6903211805555556,0.019607843831181526,1.0
3040,0.0,0.727374792098999,0.6022160649299622,0.8084546327590942,0.24733732640743256,0.2605319321155548,0.17645631730556488,0.6631497740745544,0.24582360684871674,0.29911088943481445,0.8017578125,0.00043402777777777775,0.7211371527777778,0.7396918402777778,0.007843137718737125,1.0
3042,1.0,0.6904909610748291,0.6116527915000916,0.7894531488418579,0.25444498658180237,0.28611475229263306,0.18265168368816376,0.6554946303367615,0.26395195722579956,0.27545562386512756,0.6870659722222222,0.00010850694444444444,0.8157552083333334,0.67578125,0.019607843831181526,1.0
3127,0.0,0.7863945364952087,0.6694508790969849,0.8502812385559082,0.21900247037410736,0.25359907746315,0.15664725005626678,0.7250316143035889,0.23035727441310883,0.24931854009628296,0.6867404513888888,0.0005425347222222222,0.6642795138888888,0.8288845486111112,0.0,1.0
3146,0.0,0.7185845375061035,0.5930313467979431,0.8025616407394409,0.24316225945949554,0.27460408210754395,0.17512980103492737,0.6544581651687622,0.252360463142395,0.3082853853702545,0.7642144097222222,0.00010850694444444444,0.7429470486111112,0.7245008680555556,0.007843137718737125,1.0
3236,0.0,0.8803244829177856,0.8154871463775635,0.9151420593261719,0.1886812299489975,0.24988071620464325,0.14240245521068573,0.846234142780304,0.2172948569059372,0.14076870679855347,0.2243923611111111,0.001193576388888889,0.8372395833333334,0.8910590277777778,0.0,1.0
3312,1.0,0.7147067189216614,0.6333091259002686,0.8006425499916077,0.2781783640384674,0.32814541459083557,0.20125722885131836,0.6767230033874512,0.29765745997428894,0.27313491702079773,0.5866970486111112,0.0,0.8309461805555556,0.6686197916666666,0.019607843831181526,1.0
3321,0.0,0.8100426197052002,0.7511135935783386,0.8700274229049683,0.2370784431695938,0.2714792490005493,0.17022128403186798,0.7822895646095276,0.2488125115633011,0.17725738883018494,0.4067925347222222,0.00021701388888888888,0.6726345486111112,0.8226996527777778,0.0,1.0
3366,0.0,0.6218788623809814,0.539685070514679,0.739818274974823,0.2702198922634125,0.2951749563217163,0.1943509876728058,0.5870761871337891,0.2754698097705841,0.32936692237854004,0.7424045138888888,0.0,0.8208550347222222,0.5392795138888888,0.0235294122248888,1.0
3371,1.0,0.6694563031196594,0.502521276473999,0.7633578777313232,0.24723568558692932,0.25298911333084106,0.17688420414924622,0.5821702480316162,0.24059773981571198,0.38759729266166687,0.8832465277777778,0.00010850694444444444,0.7738715277777778,0.6433376736111112,0.0,1.0
3463,1.0,0.73893141746521,0.4875519573688507,0.8006808757781982,0.21702243387699127,0.20809732377529144,0.15082819759845734,0.5984110832214355,0.19889575242996216,0.4211087226867676,0.9297960069444444,0.0009765625,0.6470269097222222,0.7337239583333334,0.0,1.0
3499,1.0,0.713769257068634,0.5151259303092957,0.7902586460113525,0.23649689555168152,0.23654918372631073,0.16570699214935303,0.60588538646698,0.22460412979125977,0.3845449984073639,0.8994140625,0.0,0.7432725694444444,0.7032335069444444,0.03921568766236305,1.0
3505,1.0,0.7640399932861328,0.6430342197418213,0.8329141736030579,0.2386528104543686,0.28156301379203796,0.17204253375530243,0.7008612155914307,0.2541767954826355,0.27348408102989197,0.6860894097222222,0.00010850694444444444,0.7667100694444444,0.7824435763888888,0.0,1.0
3536,1.0,0.7576534152030945,0.6082049012184143,0.8274123072624207,0.22206667065620422,0.252960741519928,0.15793900191783905,0.6778795719146729,0.23020899295806885,0.3025749921798706,0.7873263888888888,0.0010850694444444445,0.6899956597222222,0.7835286458333334,0.0,1.0
3608,1.0,0.6537394523620605,0.5305155515670776,0.758404016494751,0.2513435184955597,0.2726326286792755,0.18132784962654114,0.5933387875556946,0.2547696828842163,0.3516789376735687,0.8295355902777778,0.00010850694444444444,0.8138020833333334,0.6171875,0.007843137718737125,1.0
3630,0.0,0.6271212100982666,0.5389515161514282,0.7446886897087097,0.25705990195274353,0.2853353023529053,0.18516458570957184,0.5887682437896729,0.2645486295223236,0.3302329480648041,0.7711588541666666,0.0,0.8580729166666666,0.5579427083333334,0.0470588244497776,1.0
3633,0.0,0.6894280910491943,0.5808168053627014,0.7862592339515686,0.2417326718568802,0.26870840787887573,0.17380088567733765,0.6367119550704956,0.24883386492729187,0.30726417899131775,0.7687717013888888,0.0,0.8174913194444444,0.6981336805555556,0.01568627543747425,1.0
3684,0.0,0.8862506747245789,0.8366085886955261,0.9200394153594971,0.1932532638311386,0.2552134096622467,0.14400118589401245,0.8609626293182373,0.22236895561218262,0.12305131554603577,0.2202690972222222,0.001193576388888889,0.8187934027777778,0.8874782986111112,0.0,1.0
3813,0.0,0.5576822757720947,0.470359742641449,0.6919527053833008,0.27245157957077026,0.2969604730606079,0.19759699702262878,0.5217307209968567,0.27714741230010986,0.3848949074745178,0.7917751736111112,0.00010850694444444444,0.8403862847222222,0.4144965277777778,0.0117647061124444,1.0
3844,0.0,0.824023962020874,0.7719073295593262,0.8758766651153564,0.25425300002098083,0.31284433603286743,0.18706339597702026,0.7993427515029907,0.28024882078170776,0.17262525856494904,0.3046875,0.0,0.8875868055555556,0.8004557291666666,0.0117647061124444,1.0
3876,1.0,0.868934690952301,0.8027552366256714,0.9096319675445557,0.1769615113735199,0.22599004209041595,0.13265486061573029,0.834726870059967,0.19827429950237274,0.14412568509578705,0.302734375,0.0009765625,0.7815755208333334,0.9159071180555556,0.0,1.0
3896,0.0,0.8358005285263062,0.683720588684082,0.8778888583183289,0.19197195768356323,0.2566397488117218,0.14075548946857452,0.7513276934623718,0.21939268708229065,0.2527110278606415,0.6592881944444444,0.003146701388888889,0.6784939236111112,0.8841145833333334,0.0,1.0
3954,1.0,0.6741116046905518,0.47068867087364197,0.7623749375343323,0.23933935165405273,0.22810328006744385,0.16792453825473785,0.5647643208503723,0.22128047049045563,0.4209817349910736,0.9208984375,0.0,0.7376302083333334,0.634765625,0.0,1.0
3955,1.0,0.7225821614265442,0.5987668633460999,0.8069308400154114,0.2353171855211258,0.2632092833518982,0.16774816811084747,0.6595183610916138,0.24249380826950073,0.30014458298683167,0.7759331597222222,0.0,0.7462022569444444,0.7416449652777778,0.003921568859368563,1.0
4007,1.0,0.7356894016265869,0.5002846717834473,0.8006723523139954,0.21881331503391266,0.2174881547689438,0.1546236127614975,0.6049149036407471,0.20656350255012512,0.40753188729286194,0.9258897569444444,0.00021701388888888888,0.7310112847222222,0.7409939236111112,0.0,1.0
4024,1.0,0.7267148494720459,0.5234341025352478,0.7993502020835876,0.2244029939174652,0.23050647974014282,0.15854671597480774,0.6156694889068604,0.21675759553909302,0.3803066611289978,0.8977864583333334,0.00043402777777777775,0.7200520833333334,0.7490234375,0.0,1.0
4085,1.0,0.6594350337982178,0.48379161953926086,0.7563503980636597,0.24169354140758514,0.2330244928598404,0.17177875339984894,0.5673806667327881,0.22662876546382904,0.4010458290576935,0.9194878472222222,0.00010850694444444444,0.8033854166666666,0.6440972222222222,0.007843137718737125,1.0
4107,1.0,0.7086558938026428,0.607968270778656,0.7962158918380737,0.26929420232772827,0.2889123857021332,0.19314737617969513,0.6595341563224792,0.2712538540363312,0.2906177043914795,0.7042100694444444,0.0,0.7165798611111112,0.6892361111111112,0.01568627543747425,1.0
4111,1.0,0.7559546828269958,0.6016705632209778,0.8255021572113037,0.22372838854789734,0.2526099681854248,0.15907016396522522,0.6733183264732361,0.23084425926208496,0.3089889883995056,0.7999131944444444,0.0007595486111111111,0.6935763888888888,0.7877604166666666,0.0,1.0
4178,0.0,0.6227949261665344,0.4834197461605072,0.7346988320350647,0.2525354325771332,0.2573947310447693,0.18145182728767395,0.5537387728691101,0.24624203145503998,0.39163267612457275,0.8901909722222222,0.00010850694444444444,0.8355034722222222,0.5534939236111112,0.01568627543747425,0.9960784316062927
4189,0.0,0.6994340419769287,0.5916466116905212,0.7925368547439575,0.2473953813314438,0.26133254170417786,0.17745207250118256,0.6467766165733337,0.24676449596881866,0.29867133498191833,0.8004557291666666,0.00021701388888888888,0.8224826388888888,0.7016059027777778,0.01568627543747425,1.0
4217,0.0,0.5863988399505615,0.4970856308937073,0.7149271368980408,0.260585218667984,0.28880223631858826,0.18774522840976715,0.5486242771148682,0.2675396203994751,0.3620412349700928,0.7890625,0.00010850694444444444,0.8529730902777778,0.4585503472222222,0.003921568859368563,1.0
4272,0.0,0.6036636829376221,0.5174627900123596,0.7280739545822144,0.26158905029296875,0.2873916029930115,0.1871042400598526,0.5672465562820435,0.267348974943161,0.34477126598358154,0.7713758680555556,0.0,0.8269314236111112,0.4952256944444444,0.027450980618596077,1.0
4292,0.0,0.8273531794548035,0.7013046741485596,0.8757246136665344,0.20662419497966766,0.2510685324668884,0.14663714170455933,0.7588770389556885,0.2225283682346344,0.23134422302246094,0.6296657986111112,0.0010850694444444445,0.5562065972222222,0.8641493055555556,0.003921568859368563,1.0
4312,0.0,0.587459146976471,0.5030611753463745,0.715733528137207,0.26601430773735046,0.294722318649292,0.19119751453399658,0.5525408387184143,0.27323150634765625,0.3565882444381714,0.7670355902777778,0.00010850694444444444,0.8362630208333334,0.4576822916666667,0.003921568859368563,1.0
4349,1.0,0.732555091381073,0.6001421809196472,0.8107754588127136,0.24765221774578094,0.25294527411460876,0.17679670453071594,0.6637457609176636,0.2414722889661789,0.30241912603378296,0.8400607638888888,0.00021701388888888888,0.7277560763888888,0.7596571180555556,0.007843137718737125,1.0
4380,1.0,0.7975252270698547,0.6895050406455994,0.8538510203361511,0.24620820581912994,0.3192530870437622,0.17758509516716003,0.7405385375022888,0.2784040868282318,0.24376389384269714,0.4758029513888889,0.0,0.6845703125,0.7404513888888888,0.007843137718737125,1.0
4388,1.0,0.8864967226982117,0.8335784673690796,0.9190598726272583,0.20116537809371948,0.25438007712364197,0.14883515238761902,0.8591458797454834,0.22492802143096924,0.1260867714881897,0.2778862847222222,0.00021701388888888888,0.7875434027777778,0.9019097222222222,0.003921568859368563,1.0
4394,1.0,0.7254769802093506,0.6315125226974487,0.8122434616088867,0.24365483224391937,0.26456549763679504,0.17314112186431885,0.6802113056182861,0.24720868468284607,0.26532095670700073,0.7122395833333334,0.00010850694444444444,0.7658420138888888,0.7376302083333334,0.007843137718737125,1.0
4436,1.0,0.7046168446540833,0.5852928161621094,0.7937350869178772,0.24769821763038635,0.2806733548641205,0.17833171784877777,0.644733190536499,0.25790128111839294,0.31213024258613586,0.7515190972222222,0.00021701388888888888,0.7528211805555556,0.6983506944444444,0.003921568859368563,1.0
4459,1.0,0.7078354954719543,0.4968005418777466,0.782820999622345,0.24686294794082642,0.23419936001300812,0.17382363975048065,0.5925062894821167,0.22778095304965973,0.40567028522491455,0.9147135416666666,0.0003255208333333333,0.6802300347222222,0.6885850694444444,0.0,1.0
4465,1.0,0.6396412253379822,0.427737832069397,0.7363178730010986,0.24333474040031433,0.21783748269081116,0.17069603502750397,0.5262750387191772,0.21664664149284363,0.4572712182998657,0.9422743055555556,0.0,0.7823350694444444,0.5626085069444444,0.003921568859368563,1.0
4539,1.0,0.7715920209884644,0.6429159641265869,0.8384297490119934,0.2263697236776352,0.2593398690223694,0.1624460220336914,0.7036787271499634,0.23671498894691467,0.2728908360004425,0.7267795138888888,0.0,0.6858723958333334,0.8089192708333334,0.003921568859368563,1.0
4576,1.0,0.7493476867675781,0.4730907082557678,0.803165078163147,0.2185933142900467,0.21320107579231262,0.14979048073291779,0.5933201313018799,0.20067504048347473,0.44111931324005127,0.9263237847222222,0.0006510416666666666,0.5764973958333334,0.6830512152777778,0.0,1.0
4605,1.0,0.8294007182121277,0.7143557071685791,0.878352701663971,0.20536991953849792,0.24029357731342316,0.1469864398241043,0.7674497961997986,0.21695728600025177,0.21831655502319336,0.6309678819444444,0.0013020833333333333,0.5754123263888888,0.8763020833333334,0.0,1.0
4714,0.0,0.5618646740913391,0.38577067852020264,0.6872221827507019,0.22856375575065613,0.21974197030067444,0.16518592834472656,0.4727882742881775,0.21443121135234833,0.48059403896331787,0.9398871527777778,0.0,0.8807508680555556,0.4291449652777778,0.027450980618596077,0.9960784316062927
4825,1.0,0.697014570236206,0.5023428797721863,0.7800053358078003,0.22936014831066132,0.2440364956855774,0.16304424405097961,0.5922032594680786,0.22741450369358063,0.39606842398643494,0.8862847222222222,0.0,0.7457682291666666,0.6694878472222222,0.003921568859368563,1.0
4864,0.0,0.9132331013679504,0.8855149745941162,0.9430432915687561,0.13556669652462006,0.16562330722808838,0.1053195595741272,0.9003608226776123,0.14875046908855438,0.07637148350477219,0.1086154513888889,0.0018446180555555555,0.8796657986111112,0.9596354166666666,0.0,1.0
